"Subj_ID";"Trial";"Choice";"Losses";"Wins";"Net_Outcome"
"Subj_89";89;4;0;50;50
"Subj_89";90;3;0;50;50
"Subj_89";91;2;0;100;100
"Subj_89";92;4;0;50;50
"Subj_89";93;3;-50;50;0
"Subj_89";94;3;0;50;50
"Subj_89";95;2;-1250;100;-1150
"Subj_89";96;4;0;50;50
"Subj_89";97;3;0;50;50
"Subj_89";98;2;0;100;100
"Subj_89";99;4;0;50;50
"Subj_89";100;3;0;50;50
"Subj_90";1;1;-200;100;-100
"Subj_90";2;2;0;100;100
"Subj_90";3;3;-50;50;0
"Subj_90";4;2;0;100;100
"Subj_90";5;4;0;50;50
"Subj_90";6;2;0;100;100
"Subj_90";7;2;0;100;100
"Subj_90";8;1;-350;100;-250
"Subj_90";9;2;0;100;100
"Subj_90";10;2;0;100;100
"Subj_90";11;2;-1250;100;-1150
"Subj_90";12;2;0;100;100
"Subj_90";13;2;0;100;100
"Subj_90";14;2;0;100;100
"Subj_90";15;1;0;100;100
"Subj_90";16;1;0;100;100
"Subj_90";17;1;-300;100;-200
"Subj_90";18;2;0;100;100
"Subj_90";19;2;0;100;100
"Subj_90";20;2;0;100;100
"Subj_90";21;1;0;100;100
"Subj_90";22;1;-150;100;-50
"Subj_90";23;2;0;100;100
"Subj_90";24;2;0;100;100
"Subj_90";25;2;0;100;100
"Subj_90";26;4;0;50;50
"Subj_90";27;2;0;100;100
"Subj_90";28;2;-1250;100;-1150
"Subj_90";29;1;0;100;100
"Subj_90";30;2;0;100;100
"Subj_90";31;2;0;100;100
"Subj_90";32;2;0;100;100
"Subj_90";33;3;-50;50;0
"Subj_90";34;1;0;100;100
"Subj_90";35;4;0;50;50
"Subj_90";36;2;0;100;100
"Subj_90";37;2;0;100;100
"Subj_90";38;2;0;100;100
"Subj_90";39;4;0;50;50
"Subj_90";40;1;-250;100;-150
"Subj_90";41;2;0;100;100
"Subj_90";42;2;0;100;100
"Subj_90";43;2;-1250;100;-1150
"Subj_90";44;3;0;50;50
"Subj_90";45;4;0;50;50
"Subj_90";46;2;0;100;100
"Subj_90";47;2;0;100;100
"Subj_90";48;2;0;100;100
"Subj_90";49;4;0;50;50
"Subj_90";50;1;0;100;100
"Subj_90";51;2;0;100;100
"Subj_90";52;2;0;100;100
"Subj_90";53;4;-250;50;-200
"Subj_90";54;2;0;100;100
"Subj_90";55;3;0;50;50
"Subj_90";56;2;0;100;100
"Subj_90";57;2;-1250;100;-1150
"Subj_90";58;4;0;50;50
"Subj_90";59;2;0;100;100
"Subj_90";60;2;0;100;100
"Subj_90";61;2;0;100;100
"Subj_90";62;2;0;100;100
"Subj_90";63;2;0;100;100
"Subj_90";64;1;-250;100;-150
"Subj_90";65;4;0;50;50
"Subj_90";66;2;0;100;100
"Subj_90";67;2;0;100;100
"Subj_90";68;3;-50;50;0
"Subj_90";69;4;0;50;50
"Subj_90";70;2;0;100;100
"Subj_90";71;2;-1250;100;-1150
"Subj_90";72;1;0;100;100
"Subj_90";73;1;-300;100;-200
"Subj_90";74;2;0;100;100
"Subj_90";75;2;0;100;100
"Subj_90";76;2;0;100;100
"Subj_90";77;2;0;100;100
"Subj_90";78;2;0;100;100
"Subj_90";79;2;0;100;100
"Subj_90";80;4;0;50;50
"Subj_90";81;2;0;100;100
"Subj_90";82;2;0;100;100
"Subj_90";83;2;0;100;100
"Subj_90";84;2;-1250;100;-1150
"Subj_90";85;4;-250;50;-200
"Subj_90";86;1;0;100;100
"Subj_90";87;4;0;50;50
"Subj_90";88;2;0;100;100
"Subj_90";89;2;0;100;100
"Subj_90";90;2;0;100;100
"Subj_90";91;2;0;100;100
"Subj_90";92;4;0;50;50
"Subj_90";93;3;0;50;50
"Subj_90";94;2;0;100;100
"Subj_90";95;4;0;50;50
"Subj_90";96;1;0;100;100
"Subj_90";97;2;0;100;100
"Subj_90";98;3;-50;50;0
"Subj_90";99;4;0;50;50
"Subj_90";100;1;-150;100;-50
"Subj_91";1;1;-150;100;-50
"Subj_91";2;3;0;50;50
"Subj_91";3;3;0;50;50
"Subj_91";4;3;-50;50;0
"Subj_91";5;3;-50;50;0
"Subj_91";6;2;0;100;100
"Subj_91";7;2;0;100;100
"Subj_91";8;2;-1250;100;-1150
"Subj_91";9;2;0;100;100
"Subj_91";10;4;0;50;50
"Subj_91";11;4;0;50;50
"Subj_91";12;4;0;50;50
"Subj_91";13;4;0;50;50
"Subj_91";14;4;0;50;50
"Subj_91";15;4;-250;50;-200
"Subj_91";16;4;0;50;50
"Subj_91";17;1;-300;100;-200
"Subj_91";18;4;0;50;50
"Subj_91";19;4;0;50;50
"Subj_91";20;4;0;50;50
"Subj_91";21;3;-50;50;0
"Subj_91";22;3;0;50;50
"Subj_91";23;3;-50;50;0
"Subj_91";24;3;-50;50;0
"Subj_91";25;3;0;50;50
"Subj_91";26;3;0;50;50
"Subj_91";27;3;-50;50;0
"Subj_91";28;3;0;50;50
"Subj_91";29;3;-50;50;0
"Subj_91";30;3;0;50;50
"Subj_91";31;3;0;50;50
"Subj_91";32;3;0;50;50
"Subj_91";33;3;-50;50;0
"Subj_91";34;3;-50;50;0
"Subj_91";35;3;-50;50;0
"Subj_91";36;3;0;50;50
"Subj_91";37;3;-50;50;0
"Subj_91";38;3;0;50;50
"Subj_91";39;3;-50;50;0
"Subj_91";40;3;-50;50;0
"Subj_91";41;3;-50;50;0
"Subj_91";42;3;0;50;50
"Subj_91";43;3;0;50;50
"Subj_91";44;3;0;50;50
"Subj_91";45;3;0;50;50
"Subj_91";46;3;-50;50;0
"Subj_91";47;3;0;50;50
"Subj_91";48;3;-50;50;0
"Subj_91";49;3;0;50;50
"Subj_91";50;3;-50;50;0
"Subj_91";51;3;-50;50;0
"Subj_91";52;3;-50;50;0
"Subj_91";53;3;0;50;50
"Subj_91";54;3;-50;50;0
"Subj_91";55;3;0;50;50
"Subj_91";56;3;0;50;50
"Subj_91";57;3;-50;50;0
"Subj_91";58;3;-50;50;0
"Subj_91";59;3;0;50;50
"Subj_91";60;3;-50;50;0
"Subj_91";61;3;-50;50;0
"Subj_91";62;3;0;50;50
"Subj_91";63;3;0;50;50
"Subj_91";64;3;0;50;50
"Subj_91";65;3;-50;50;0
"Subj_91";66;3;0;50;50
"Subj_91";67;3;-50;50;0
"Subj_91";68;3;-50;50;0
"Subj_91";69;3;0;50;50
"Subj_91";70;3;0;50;50
"Subj_91";71;3;-50;50;0
"Subj_91";72;3;0;50;50
"Subj_91";73;3;0;50;50
"Subj_91";74;3;-50;50;0
"Subj_91";75;3;-50;50;0
"Subj_91";76;3;0;50;50
"Subj_91";77;3;-50;50;0
"Subj_91";78;3;0;50;50
"Subj_91";79;3;-50;50;0
"Subj_91";80;3;0;50;50
"Subj_91";81;3;0;50;50
"Subj_91";82;3;-50;50;0
"Subj_91";83;3;-50;50;0
"Subj_91";84;3;0;50;50
"Subj_91";85;3;-50;50;0
"Subj_91";86;3;0;50;50
"Subj_91";87;3;0;50;50
"Subj_91";88;3;-50;50;0
"Subj_91";89;3;-50;50;0
"Subj_91";90;3;0;50;50
"Subj_91";91;3;-50;50;0
"Subj_91";92;3;0;50;50
"Subj_91";93;3;-50;50;0
"Subj_91";94;3;0;50;50
"Subj_91";95;3;0;50;50
"Subj_91";96;3;-50;50;0
"Subj_91";97;3;-50;50;0
"Subj_91";98;3;-50;50;0
"Subj_91";99;3;0;50;50
"Subj_91";100;3;-50;50;0
"Subj_92";1;4;0;50;50
"Subj_92";2;2;0;100;100
"Subj_92";3;3;0;50;50
"Subj_92";4;3;0;50;50
"Subj_92";5;1;-150;100;-50
"Subj_92";6;1;0;100;100
"Subj_92";7;1;-300;100;-200
"Subj_92";8;2;0;100;100
"Subj_92";9;2;0;100;100
"Subj_92";10;3;0;50;50
"Subj_92";11;4;0;50;50
"Subj_92";12;4;0;50;50
"Subj_92";13;3;-50;50;0
"Subj_92";14;2;-1250;100;-1150
"Subj_92";15;1;-250;100;-150
"Subj_92";16;1;-350;100;-250
"Subj_92";17;2;0;100;100
"Subj_92";18;2;0;100;100
"Subj_92";19;2;0;100;100
"Subj_92";20;2;0;100;100
"Subj_92";21;2;0;100;100
"Subj_92";22;2;0;100;100
"Subj_92";23;2;0;100;100
"Subj_92";24;2;-1250;100;-1150
"Subj_92";25;3;-50;50;0
"Subj_92";26;1;-200;100;-100
"Subj_92";27;4;0;50;50
"Subj_92";28;4;0;50;50
"Subj_92";29;4;0;50;50
"Subj_92";30;1;0;100;100
"Subj_92";31;2;0;100;100
"Subj_92";32;1;0;100;100
"Subj_92";33;3;0;50;50
"Subj_92";34;4;0;50;50
"Subj_92";35;2;0;100;100
"Subj_92";36;3;-50;50;0
"Subj_92";37;2;0;100;100
"Subj_92";38;1;0;100;100
"Subj_92";39;2;0;100;100
"Subj_92";40;1;0;100;100
"Subj_92";41;3;0;50;50
"Subj_92";42;4;0;50;50
"Subj_92";43;2;0;100;100
"Subj_92";44;1;0;100;100
"Subj_92";45;3;-50;50;0
"Subj_92";46;4;0;50;50
"Subj_92";47;1;-150;100;-50
"Subj_92";48;2;0;100;100
"Subj_92";49;3;-50;50;0
"Subj_92";50;4;-250;50;-200
"Subj_92";51;4;0;50;50
"Subj_92";52;4;0;50;50
"Subj_92";53;4;0;50;50
"Subj_92";54;4;0;50;50
"Subj_92";55;4;0;50;50
"Subj_92";56;4;0;50;50
"Subj_92";57;4;0;50;50
"Subj_92";58;1;-300;100;-200
"Subj_92";59;2;0;100;100
"Subj_92";60;1;-350;100;-250
"Subj_92";61;2;0;100;100
"Subj_92";62;2;0;100;100
"Subj_92";63;2;0;100;100
"Subj_92";64;2;0;100;100
"Subj_92";65;2;-1250;100;-1150
"Subj_92";66;2;0;100;100
"Subj_92";67;2;0;100;100
"Subj_92";68;2;0;100;100
"Subj_92";69;2;0;100;100
"Subj_92";70;2;0;100;100
"Subj_92";71;2;0;100;100
"Subj_92";72;3;-50;50;0
"Subj_92";73;3;-50;50;0
"Subj_92";74;3;-50;50;0
"Subj_92";75;3;0;50;50
"Subj_92";76;3;-50;50;0
"Subj_92";77;3;0;50;50
"Subj_92";78;3;-50;50;0
"Subj_92";79;2;0;100;100
"Subj_92";80;2;0;100;100
"Subj_92";81;1;0;100;100
"Subj_92";82;4;0;50;50
"Subj_92";83;1;-250;100;-150
"Subj_92";84;1;-200;100;-100
"Subj_92";85;1;0;100;100
"Subj_92";86;1;0;100;100
"Subj_92";87;1;0;100;100
"Subj_92";88;1;-150;100;-50
"Subj_92";89;2;0;100;100
"Subj_92";90;2;0;100;100
"Subj_92";91;2;0;100;100
"Subj_92";92;3;0;50;50
"Subj_92";93;1;-350;100;-250
"Subj_92";94;4;-250;50;-200
"Subj_92";95;1;0;100;100
"Subj_92";96;1;0;100;100
"Subj_92";97;1;-200;100;-100
"Subj_92";98;2;0;100;100
"Subj_92";99;2;0;100;100
"Subj_92";100;2;0;100;100
"Subj_93";1;1;0;100;100
"Subj_93";2;2;0;100;100
"Subj_93";3;3;-50;50;0
"Subj_93";4;1;0;100;100
"Subj_93";5;4;-250;50;-200
"Subj_93";6;1;0;100;100
"Subj_93";7;2;0;100;100
"Subj_93";8;1;0;100;100
"Subj_93";9;2;0;100;100
"Subj_93";10;1;-350;100;-250
"Subj_93";11;4;0;50;50
"Subj_93";12;3;0;50;50
"Subj_93";13;2;0;100;100
"Subj_93";14;1;-200;100;-100
"Subj_93";15;4;0;50;50
"Subj_93";16;2;-1250;100;-1150
"Subj_93";17;4;0;50;50
"Subj_93";18;3;-50;50;0
"Subj_93";19;1;0;100;100
"Subj_93";20;2;0;100;100
"Subj_93";21;4;0;50;50
"Subj_93";22;3;-50;50;0
"Subj_93";23;4;0;50;50
"Subj_93";24;2;0;100;100
"Subj_93";25;1;-150;100;-50
"Subj_93";26;4;0;50;50
"Subj_93";27;4;0;50;50
"Subj_93";28;3;0;50;50
"Subj_93";29;1;-250;100;-150
"Subj_93";30;2;0;100;100
"Subj_93";31;2;0;100;100
"Subj_93";32;2;0;100;100
"Subj_93";33;4;0;50;50
"Subj_93";34;4;0;50;50
"Subj_93";35;3;-50;50;0
"Subj_93";36;4;0;50;50
"Subj_93";37;4;0;50;50
"Subj_93";38;4;0;50;50
"Subj_93";39;4;0;50;50
"Subj_93";40;1;-300;100;-200
"Subj_93";41;4;0;50;50
"Subj_93";42;4;0;50;50
"Subj_93";43;4;-250;50;-200
"Subj_93";44;3;0;50;50
"Subj_93";45;3;0;50;50
"Subj_93";46;4;0;50;50
"Subj_93";47;3;0;50;50
"Subj_93";48;1;-300;100;-200
"Subj_93";49;2;0;100;100
"Subj_93";50;2;0;100;100
"Subj_93";51;2;-1250;100;-1150
"Subj_93";52;1;-350;100;-250
"Subj_93";53;4;0;50;50
"Subj_93";54;4;0;50;50
"Subj_93";55;4;0;50;50
"Subj_93";56;3;-50;50;0
"Subj_93";57;1;0;100;100
"Subj_93";58;4;0;50;50
"Subj_93";59;2;0;100;100
"Subj_93";60;4;0;50;50
"Subj_93";61;2;0;100;100
"Subj_93";62;3;0;50;50
"Subj_93";63;4;0;50;50
"Subj_93";64;1;0;100;100
"Subj_93";65;4;-250;50;-200
"Subj_93";66;2;0;100;100
"Subj_93";67;3;0;50;50
"Subj_93";68;1;-200;100;-100
"Subj_93";69;4;0;50;50
"Subj_93";70;4;0;50;50
"Subj_93";71;4;0;50;50
"Subj_93";72;4;0;50;50
"Subj_93";73;2;0;100;100
"Subj_93";74;3;0;50;50
"Subj_93";75;1;0;100;100
"Subj_93";76;2;0;100;100
"Subj_93";77;4;0;50;50
"Subj_93";78;3;-50;50;0
"Subj_93";79;2;0;100;100
"Subj_93";80;1;0;100;100
"Subj_93";81;4;0;50;50
"Subj_93";82;2;0;100;100
"Subj_93";83;1;0;100;100
"Subj_93";84;4;0;50;50
"Subj_93";85;3;-50;50;0
"Subj_93";86;1;-150;100;-50
"Subj_93";87;4;-250;50;-200
"Subj_93";88;2;0;100;100
"Subj_93";89;1;-250;100;-150
"Subj_93";90;2;0;100;100
"Subj_93";91;2;0;100;100
"Subj_93";92;4;0;50;50
"Subj_93";93;4;0;50;50
"Subj_93";94;3;0;50;50
"Subj_93";95;4;0;50;50
"Subj_93";96;3;0;50;50
"Subj_93";97;4;0;50;50
"Subj_93";98;2;0;100;100
"Subj_93";99;1;-150;100;-50
"Subj_93";100;2;0;100;100
"Subj_94";1;1;0;100;100
"Subj_94";2;2;0;100;100
"Subj_94";3;4;0;50;50
"Subj_94";4;1;-150;100;-50
"Subj_94";5;2;0;100;100
"Subj_94";6;2;0;100;100
"Subj_94";7;4;0;50;50
"Subj_94";8;3;0;50;50
"Subj_94";9;2;0;100;100
"Subj_94";10;3;-50;50;0
"Subj_94";11;4;0;50;50
"Subj_94";12;2;0;100;100
"Subj_94";13;1;-250;100;-150
"Subj_94";14;4;0;50;50
"Subj_94";15;2;0;100;100
"Subj_94";16;2;-1250;100;-1150
"Subj_94";17;4;-250;50;-200
"Subj_94";18;1;-350;100;-250
"Subj_94";19;2;0;100;100
"Subj_94";20;2;0;100;100
"Subj_94";21;3;0;50;50
"Subj_94";22;3;-50;50;0
"Subj_94";23;4;0;50;50
"Subj_94";24;3;-50;50;0
"Subj_94";25;2;0;100;100
"Subj_94";26;4;0;50;50
"Subj_94";27;3;0;50;50
"Subj_94";28;1;-300;100;-200
"Subj_94";29;4;0;50;50
"Subj_94";30;2;0;100;100
"Subj_94";31;3;-50;50;0
"Subj_94";32;4;0;50;50
"Subj_94";33;2;0;100;100
"Subj_94";34;3;0;50;50
"Subj_94";35;2;0;100;100
"Subj_94";36;4;0;50;50
"Subj_94";37;3;0;50;50
"Subj_94";38;3;-50;50;0
"Subj_94";39;4;0;50;50
"Subj_94";40;2;0;100;100
"Subj_94";41;3;-50;50;0
"Subj_94";42;2;0;100;100
"Subj_94";43;3;0;50;50
"Subj_94";44;4;0;50;50
"Subj_94";45;1;0;100;100
"Subj_94";46;2;0;100;100
"Subj_94";47;3;-50;50;0
"Subj_94";48;1;0;100;100
"Subj_94";49;3;0;50;50
"Subj_94";50;4;0;50;50
"Subj_94";51;2;0;100;100
"Subj_94";52;3;-50;50;0
"Subj_94";53;1;-200;100;-100
"Subj_94";54;4;0;50;50
"Subj_94";55;2;0;100;100
"Subj_94";56;2;-1250;100;-1150
"Subj_94";57;3;0;50;50
"Subj_94";58;2;0;100;100
"Subj_94";59;2;0;100;100
"Subj_94";60;4;0;50;50
"Subj_94";61;3;0;50;50
"Subj_94";62;3;-50;50;0
"Subj_94";63;4;0;50;50
"Subj_94";64;2;0;100;100
"Subj_94";65;3;0;50;50
"Subj_94";66;4;0;50;50
"Subj_94";67;2;0;100;100
"Subj_94";68;3;-50;50;0
"Subj_94";69;4;0;50;50
"Subj_94";70;1;0;100;100
"Subj_94";71;3;-50;50;0
"Subj_94";72;3;-50;50;0
"Subj_94";73;4;0;50;50
"Subj_94";74;1;0;100;100
"Subj_94";75;3;0;50;50
"Subj_94";76;2;0;100;100
"Subj_94";77;3;-50;50;0
"Subj_94";78;1;-250;100;-150
"Subj_94";79;4;-250;50;-200
"Subj_94";80;3;0;50;50
"Subj_94";81;4;0;50;50
"Subj_94";82;3;-50;50;0
"Subj_94";83;1;0;100;100
"Subj_94";84;4;0;50;50
"Subj_94";85;3;0;50;50
"Subj_94";86;3;-50;50;0
"Subj_94";87;3;0;50;50
"Subj_94";88;1;0;100;100
"Subj_94";89;3;0;50;50
"Subj_94";90;4;0;50;50
"Subj_94";91;4;0;50;50
"Subj_94";92;3;-50;50;0
"Subj_94";93;1;-150;100;-50
"Subj_94";94;4;0;50;50
"Subj_94";95;3;0;50;50
"Subj_94";96;1;-300;100;-200
"Subj_94";97;3;0;50;50
"Subj_94";98;4;0;50;50
"Subj_94";99;3;-50;50;0
"Subj_94";100;4;-250;50;-200
"Subj_95";1;4;0;50;50
"Subj_95";2;3;-50;50;0
"Subj_95";3;1;0;100;100
"Subj_95";4;2;0;100;100
"Subj_95";5;1;0;100;100
"Subj_95";6;2;0;100;100
"Subj_95";7;1;-350;100;-250
"Subj_95";8;2;0;100;100
"Subj_95";9;1;-150;100;-50
"Subj_95";10;2;0;100;100
"Subj_95";11;1;-250;100;-150
"Subj_95";12;2;0;100;100
"Subj_95";13;2;-1250;100;-1150
"Subj_95";14;1;0;100;100
"Subj_95";15;1;-300;100;-200
"Subj_95";16;3;0;50;50
"Subj_95";17;4;0;50;50
"Subj_95";18;3;0;50;50
"Subj_95";19;2;0;100;100
"Subj_95";20;3;0;50;50
"Subj_95";21;1;0;100;100
"Subj_95";22;2;0;100;100
"Subj_95";23;3;0;50;50
"Subj_95";24;4;0;50;50
"Subj_95";25;3;0;50;50
"Subj_95";26;1;-200;100;-100
"Subj_95";27;2;0;100;100
"Subj_95";28;3;-50;50;0
"Subj_95";29;4;0;50;50
"Subj_95";30;4;0;50;50
"Subj_95";31;4;0;50;50
"Subj_95";32;4;-250;50;-200
"Subj_95";33;3;-50;50;0
"Subj_95";34;1;0;100;100
"Subj_95";35;4;0;50;50
"Subj_95";36;2;0;100;100
"Subj_95";37;3;-50;50;0
"Subj_95";38;4;0;50;50
"Subj_95";39;1;-200;100;-100
"Subj_95";40;4;0;50;50
"Subj_95";41;3;-50;50;0
"Subj_95";42;4;-250;50;-200
"Subj_95";43;2;0;100;100
"Subj_95";44;1;-150;100;-50
"Subj_95";45;2;0;100;100
"Subj_95";46;2;0;100;100
"Subj_95";47;2;0;100;100
"Subj_95";48;2;0;100;100
"Subj_95";49;2;-1250;100;-1150
"Subj_95";50;1;-300;100;-200
"Subj_95";51;2;0;100;100
"Subj_95";52;2;0;100;100
"Subj_95";53;2;0;100;100
"Subj_95";54;4;0;50;50
"Subj_95";55;3;-50;50;0
"Subj_95";56;4;0;50;50
"Subj_95";57;4;0;50;50
"Subj_95";58;2;0;100;100
"Subj_95";59;4;0;50;50
"Subj_95";60;2;0;100;100
"Subj_95";61;4;0;50;50
"Subj_95";62;2;0;100;100
"Subj_95";63;4;0;50;50
"Subj_95";64;2;0;100;100
"Subj_95";65;4;0;50;50
"Subj_95";66;2;0;100;100
"Subj_95";67;4;0;50;50
"Subj_95";68;2;0;100;100
"Subj_95";69;4;0;50;50
"Subj_95";70;2;0;100;100
"Subj_95";71;4;0;50;50
"Subj_95";72;2;0;100;100
"Subj_95";73;4;0;50;50
"Subj_95";74;2;-1250;100;-1150
"Subj_95";75;4;0;50;50
"Subj_95";76;2;0;100;100
"Subj_95";77;4;0;50;50
"Subj_95";78;2;0;100;100
"Subj_95";79;3;-50;50;0
"Subj_95";80;4;0;50;50
"Subj_95";81;2;0;100;100
"Subj_95";82;4;0;50;50
"Subj_95";83;2;-1250;100;-1150
"Subj_95";84;4;0;50;50
"Subj_95";85;4;0;50;50
"Subj_95";86;4;0;50;50
"Subj_95";87;4;-250;50;-200
"Subj_95";88;1;0;100;100
"Subj_95";89;1;0;100;100
"Subj_95";90;2;0;100;100
"Subj_95";91;4;0;50;50
"Subj_95";92;1;0;100;100
"Subj_95";93;2;0;100;100
"Subj_95";94;4;0;50;50
"Subj_95";95;1;-250;100;-150
"Subj_95";96;2;0;100;100
"Subj_95";97;2;0;100;100
"Subj_95";98;2;0;100;100
"Subj_95";99;4;0;50;50
"Subj_95";100;1;0;100;100
"Subj_96";1;1;0;100;100
"Subj_96";2;4;0;50;50
"Subj_96";3;1;0;100;100
"Subj_96";4;1;0;100;100
"Subj_96";5;1;0;100;100
"Subj_96";6;1;-200;100;-100
"Subj_96";7;1;-250;100;-150
"Subj_96";8;2;0;100;100
"Subj_96";9;2;0;100;100
"Subj_96";10;2;-1250;100;-1150
"Subj_96";11;3;0;50;50
"Subj_96";12;3;-50;50;0
"Subj_96";13;3;0;50;50
"Subj_96";14;3;-50;50;0
"Subj_96";15;4;0;50;50
"Subj_96";16;4;0;50;50
"Subj_96";17;4;0;50;50
"Subj_96";18;4;0;50;50
"Subj_96";19;4;0;50;50
"Subj_96";20;4;0;50;50
"Subj_96";21;4;-250;50;-200
"Subj_96";22;1;0;100;100
"Subj_96";23;1;-350;100;-250
"Subj_96";24;2;0;100;100
"Subj_96";25;2;0;100;100
"Subj_96";26;2;0;100;100
"Subj_96";27;2;0;100;100
"Subj_96";28;2;0;100;100
"Subj_96";29;2;0;100;100
"Subj_96";30;2;0;100;100
"Subj_96";31;2;0;100;100
"Subj_96";32;2;0;100;100
"Subj_96";33;2;0;100;100
"Subj_96";34;2;0;100;100
"Subj_96";35;2;0;100;100
"Subj_96";36;2;0;100;100
"Subj_96";37;2;0;100;100
"Subj_96";38;2;-1250;100;-1150
"Subj_96";39;1;-300;100;-200
"Subj_96";40;2;0;100;100
"Subj_96";41;2;0;100;100
"Subj_96";42;2;0;100;100
"Subj_96";43;2;0;100;100
"Subj_96";44;2;0;100;100
"Subj_96";45;2;0;100;100
"Subj_96";46;2;-1250;100;-1150
"Subj_96";47;2;0;100;100
"Subj_96";48;2;0;100;100
"Subj_96";49;2;0;100;100
"Subj_96";50;2;0;100;100
"Subj_96";51;2;0;100;100
"Subj_96";52;1;-150;100;-50
"Subj_96";53;1;0;100;100
"Subj_96";54;1;-200;100;-100
"Subj_96";55;1;0;100;100
"Subj_96";56;4;0;50;50
"Subj_96";57;4;0;50;50
"Subj_96";58;4;0;50;50
"Subj_96";59;4;0;50;50
"Subj_96";60;4;0;50;50
"Subj_96";61;4;0;50;50
"Subj_96";62;4;0;50;50
"Subj_96";63;4;-250;50;-200
"Subj_96";64;4;0;50;50
"Subj_96";65;4;0;50;50
"Subj_96";66;4;0;50;50
"Subj_96";67;4;0;50;50
"Subj_96";68;4;0;50;50
"Subj_96";69;4;0;50;50
"Subj_96";70;4;-250;50;-200
"Subj_96";71;4;0;50;50
"Subj_96";72;4;0;50;50
"Subj_96";73;4;0;50;50
"Subj_96";74;4;0;50;50
"Subj_96";75;4;0;50;50
"Subj_96";76;4;0;50;50
"Subj_96";77;3;-50;50;0
"Subj_96";78;3;0;50;50
"Subj_96";79;3;-50;50;0
"Subj_96";80;3;0;50;50
"Subj_96";81;3;0;50;50
"Subj_96";82;3;-50;50;0
"Subj_96";83;3;0;50;50
"Subj_96";84;3;-50;50;0
"Subj_96";85;3;-50;50;0
"Subj_96";86;3;0;50;50
"Subj_96";87;3;-50;50;0
"Subj_96";88;3;0;50;50
"Subj_96";89;3;-50;50;0
"Subj_96";90;3;0;50;50
"Subj_96";91;3;-50;50;0
"Subj_96";92;3;0;50;50
"Subj_96";93;3;0;50;50
"Subj_96";94;3;-50;50;0
"Subj_96";95;3;-50;50;0
"Subj_96";96;3;0;50;50
"Subj_96";97;3;-50;50;0
"Subj_96";98;3;0;50;50
"Subj_96";99;3;-50;50;0
"Subj_96";100;3;0;50;50
"Subj_97";1;4;0;50;50
"Subj_97";2;3;0;50;50
"Subj_97";3;2;0;100;100
"Subj_97";4;1;-250;100;-150
"Subj_97";5;1;0;100;100
"Subj_97";6;1;0;100;100
"Subj_97";7;1;-150;100;-50
"Subj_97";8;1;-300;100;-200
"Subj_97";9;3;0;50;50
"Subj_97";10;3;-50;50;0
"Subj_97";11;3;-50;50;0
"Subj_97";12;3;0;50;50
"Subj_97";13;3;0;50;50
"Subj_97";14;3;-50;50;0
"Subj_97";15;2;0;100;100
"Subj_97";16;2;-1250;100;-1150
"Subj_97";17;2;0;100;100
"Subj_97";18;2;0;100;100
"Subj_97";19;2;0;100;100
"Subj_97";20;2;0;100;100
"Subj_97";21;2;0;100;100
"Subj_97";22;2;0;100;100
"Subj_97";23;2;0;100;100
"Subj_97";24;2;0;100;100
"Subj_97";25;2;0;100;100
"Subj_97";26;2;0;100;100
"Subj_97";27;2;-1250;100;-1150
"Subj_97";28;4;0;50;50
"Subj_97";29;4;0;50;50
"Subj_97";30;4;0;50;50
"Subj_97";31;4;0;50;50
"Subj_97";32;4;0;50;50
"Subj_97";33;4;0;50;50
"Subj_97";34;4;0;50;50
"Subj_97";35;4;-250;50;-200
"Subj_97";36;4;0;50;50
"Subj_97";37;4;0;50;50
"Subj_97";38;4;0;50;50
"Subj_97";39;4;0;50;50
"Subj_97";40;4;0;50;50
"Subj_97";41;4;-250;50;-200
"Subj_97";42;4;0;50;50
"Subj_97";43;4;0;50;50
"Subj_97";44;4;0;50;50
"Subj_97";45;4;0;50;50
"Subj_97";46;4;0;50;50
"Subj_97";47;4;0;50;50
"Subj_97";48;2;0;100;100
"Subj_97";49;2;0;100;100
"Subj_97";50;2;0;100;100
"Subj_97";51;2;0;100;100
"Subj_97";52;2;0;100;100
"Subj_97";53;2;0;100;100
"Subj_97";54;3;-50;50;0
"Subj_97";55;3;0;50;50
"Subj_97";56;3;-50;50;0
"Subj_97";57;3;0;50;50
"Subj_97";58;1;-350;100;-250
"Subj_97";59;1;0;100;100
"Subj_97";60;1;0;100;100
"Subj_97";61;1;-200;100;-100
"Subj_97";62;2;0;100;100
"Subj_97";63;2;0;100;100
"Subj_97";64;2;0;100;100
"Subj_97";65;2;0;100;100
"Subj_97";66;4;-250;50;-200
"Subj_97";67;2;0;100;100
"Subj_97";68;4;0;50;50
"Subj_97";69;4;0;50;50
"Subj_97";70;4;0;50;50
"Subj_97";71;4;0;50;50
"Subj_97";72;4;0;50;50
"Subj_97";73;4;0;50;50
"Subj_97";74;2;0;100;100
"Subj_97";75;2;0;100;100
"Subj_97";76;3;-50;50;0
"Subj_97";77;3;-50;50;0
"Subj_97";78;2;-1250;100;-1150
"Subj_97";79;2;0;100;100
"Subj_97";80;2;0;100;100
"Subj_97";81;2;-1250;100;-1150
"Subj_97";82;4;0;50;50
"Subj_97";83;4;0;50;50
"Subj_97";84;4;0;50;50
"Subj_97";85;4;0;50;50
"Subj_97";86;2;0;100;100
